"year","leaid","lea_name","state_name","city_location","agency_type","enrollment"
"2015","3608850","DERUYTER CENTRAL SCHOOL DISTRICT","New York","DERUYTER","Regular local school district","421"
"2015","3608880","DEER PARK UNION FREE SCHOOL DISTRICT","New York","DEER PARK","Regular local school district","4170"
"2015","3608910","DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI","New York","DELHI","Regular local school district","737"
"2015","3608970","YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT","New York","YORKSHIRE","Regular local school district","2515"
"2015","3609030","DEPEW UNION FREE SCHOOL DISTRICT","New York","DEPEW","Regular local school district","1859"
"2015","3609060","DEPOSIT CENTRAL SCHOOL DISTRICT","New York","DEPOSIT","Regular local school district","557"
"2015","3609090","JAMESVILLE-DEWITT CENTRAL SCHOOL DISTRICT","New York","DEWITT","Regular local school district","2958"
"2015","3609120","DOBBS FERRY UNION FREE SCHOOL DISTRICT","New York","DOBBS FERRY","Regular local school district","1483"
"2015","3609210","DOVER UNION FREE SCHOOL DISTRICT","New York","DOVER PLAINS","Regular local school district","1363"
"2015","3609240","DOWNSVILLE CENTRAL SCHOOL DISTRICT","New York","DOWNSVILLE","Regular local school district","280"
"2015","3609330","DRYDEN CENTRAL SCHOOL DISTRICT","New York","DRYDEN","Regular local school district","1608"
"2015","3609360","DUANESBURG CENTRAL SCHOOL DISTRICT","New York","DELANSON","Regular local school district","748"
"2015","3609390","DUNDEE CENTRAL SCHOOL DISTRICT","New York","DUNDEE","Regular local school district","716"
"2015","3609420","DUNKIRK CITY SCHOOL DISTRICT","New York","DUNKIRK","Regular local school district","2095"
"2015","3609540","EAST AURORA UNION FREE SCHOOL DISTRICT","New York","EAST AURORA","Regular local school district","1800"
"2015","3609630","EAST GREENBUSH CENTRAL SCHOOL DISTRICT","New York","EAST GREENBUSH","Regular local school district","4014"
"2015","3609660","EAST HAMPTON UNION FREE SCHOOL DISTRICT","New York","EAST HAMPTON","Regular local school district","1809"
"2015","3609690","EAST IRONDEQUOIT CENTRAL SCHOOL DISTRICT","New York","ROCHESTER","Regular local school district","3108"
"2015","3609720","EAST ISLIP UNION FREE SCHOOL DISTRICT","New York","ISLIP TERRACE","Regular local school district","3874"
"2015","3609840","EAST MEADOW UNION FREE SCHOOL DISTRICT","New York","WESTBURY","Regular local school district","7148"
"2015","3609870","EAST MORICHES UNION FREE SCHOOL DISTRICT","New York","EAST MORICHES","Regular local school district","734"
"2015","3609900","EAST QUOGUE UNION FREE SCHOOL DISTRICT","New York","EAST QUOGUE","Regular local school district","422"
"2015","3609930","EAST ROCHESTER UNION FREE SCHOOL DISTRICT","New York","EAST ROCHESTER","Regular local school district","1029"
"2015","3609960","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT","New York","EAST ROCKAWAY","Regular local school district","1176"
"2015","3609990","EAST SYRACUSE MINOA CENTRAL SCHOOL DISTRICT","New York","EAST SYRACUSE","Regular local school district","3500"
"2015","3610050","EAST WILLISTON UNION FREE SCHOOL DISTRICT","New York","OLD WESTBURY","Regular local school district","1715"
"2015","3610080","EASTCHESTER UNION FREE SCHOOL DISTRICT","New York","EASTCHESTER","Regular local school district","3187"
"2015","3610140","GREENBURGH ELEVEN UNION FREE SCHOOL DISTRICT","New York","DOBBS FERRY","Regular local school district","107"
"2015","3610170","EDEN CENTRAL SCHOOL DISTRICT","New York","EDEN","Regular local school district","1419"
"2015","3610200","EDGEMONT UNION FREE SCHOOL DISTRICT","New York","SCARSDALE","Regular local school district","1923"
"2015","3610230","EDINBURG COMMON SCHOOL DISTRICT","New York","EDINBURG","Regular local school district","87"
"2015","3610260","EDMESTON CENTRAL SCHOOL DISTRICT","New York","EDMESTON","Regular local school district","421"
"2015","3610380","ELBA CENTRAL SCHOOL DISTRICT","New York","ELBA","Regular local school district","415"
"2015","3610410","ELDRED CENTRAL SCHOOL DISTRICT","New York","ELDRED","Regular local school district","628"
"2015","3610440","ELIZABETHTOWN-LEWIS CENTRAL SCHOOL DISTRICT","New York","ELIZABETHTOWN","Regular local school district","247"
"2015","3610500","ELLENVILLE CENTRAL SCHOOL DISTRICT","New York","ELLENVILLE","Regular local school district","1751"
"2015","3610530","ELLICOTTVILLE CENTRAL SCHOOL DISTRICT","New York","ELLICOTTVILLE","Regular local school district","626"
"2015","3610560","ELMIRA CITY SCHOOL DISTRICT","New York","ELMIRA","Regular local school district","6260"
"2015","3610590","ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT","New York","ELMIRA HEIGHTS","Regular local school district","1075"
"2015","3610620","ELMONT UNION FREE SCHOOL DISTRICT","New York","ELMONT","Regular local school district","3816"
"2015","3610650","ELMSFORD UNION FREE SCHOOL DISTRICT","New York","ELMSFORD","Regular local school district","1002"
"2015","3610680","ELWOOD UNION FREE SCHOOL DISTRICT","New York","GREENLAWN","Regular local school district","2289"
"2015","3610710","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","New York","ENDICOTT","Regular local school district","3878"
"2015","3610860","FABIUS-POMPEY CENTRAL SCHOOL DISTRICT","New York","FABIUS","Regular local school district","675"
"2015","3610890","FAIRPORT CENTRAL SCHOOL DISTRICT","New York","FAIRPORT","Regular local school district","6037"
"2015","3610920","FALCONER CENTRAL SCHOOL DISTRICT","New York","FALCONER","Regular local school district","1177"
"2015","3610950","FALLSBURG CENTRAL SCHOOL DISTRICT","New York","FALLSBURG","Regular local school district","1444"
"2015","3610980","FARMINGDALE UNION FREE SCHOOL DISTRICT","New York","FARMINGDALE","Regular local school district","5836"
"2015","3611070","FILLMORE CENTRAL SCHOOL DISTRICT","New York","FILLMORE","Regular local school district","666"
"2015","3611100","FISHERS ISLAND UNION FREE SCHOOL DISTRICT","New York","FISHERS ISLAND","Regular local school district","70"
"2015","3611160","FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT","New York","FLORAL PARK","Regular local school district","1464"
"2015","3611190","FONDA-FULTONVILLE CENTRAL SCHOOL DISTRICT","New York","FONDA","Regular local school district","1404"
"2015","3611250","FORESTVILLE CENTRAL SCHOOL DISTRICT","New York","FORESTVILLE","Regular local school district","521"
"2015","3611280","FORT ANN CENTRAL SCHOOL DISTRICT","New York","FORT ANN","Regular local school district","494"
"2015","3611310","FORT EDWARD UNION FREE SCHOOL DISTRICT","New York","FORT EDWARD","Regular local school district","530"
"2015","3611370","FORT PLAIN CENTRAL SCHOOL DISTRICT","New York","FORT PLAIN","Regular local school district","803"
"2015","3611400","FRANKFORT-SCHUYLER CENTRAL SCHOOL DISTRICT","New York","FRANKFORT","Regular local school district","979"
"2015","3611430","FRANKLIN CENTRAL SCHOOL DISTRICT","New York","FRANKLIN","Regular local school district","274"
"2015","3611460","FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT","New York","FRANKLIN SQUARE","Regular local school district","2014"
"2015","3611490","FRANKLINVILLE CENTRAL SCHOOL DISTRICT","New York","FRANKLINVILLE","Regular local school district","717"
"2015","3611520","FREDONIA CENTRAL SCHOOL DISTRICT","New York","FREDONIA","Regular local school district","1519"
"2015","3611550","FREEPORT UNION FREE SCHOOL DISTRICT","New York","FREEPORT","Regular local school district","6963"
"2015","3611610","FREWSBURG CENTRAL SCHOOL DISTRICT","New York","FREWSBURG","Regular local school district","832"
"2015","3611640","FRIENDSHIP CENTRAL SCHOOL DISTRICT","New York","FRIENDSHIP","Regular local school district","384"
"2015","3611670","FRONTIER CENTRAL SCHOOL DISTRICT","New York","HAMBURG","Regular local school district","4929"
"2015","3611700","FULTON CITY SCHOOL DISTRICT","New York","FULTON","Regular local school district","3443"
"2015","3611730","GALWAY CENTRAL SCHOOL DISTRICT","New York","GALWAY","Regular local school district","834"
"2015","3611740","GANANDA CENTRAL SCHOOL DISTRICT","New York","WALWORTH","Regular local school district","1009"
"2015","3611760","GARDEN CITY UNION FREE SCHOOL DISTRICT","New York","GARDEN CITY","Regular local school district","3861"
"2015","3611860","GARRISON UNION FREE SCHOOL DISTRICT","New York","GARRISON","Regular local school district","224"
"2015","3611880","GATES-CHILI CENTRAL SCHOOL DISTRICT","New York","ROCHESTER","Regular local school district","4173"
"2015","3611910","GENERAL BROWN CENTRAL SCHOOL DISTRICT","New York","DEXTER","Regular local school district","1535"
"2015","3611940","GENESEO CENTRAL SCHOOL DISTRICT","New York","GENESEO","Regular local school district","905"
"2015","3611970","GENEVA CITY SCHOOL DISTRICT","New York","GENEVA","Regular local school district","2282"
"2015","3612030","GERMANTOWN CENTRAL SCHOOL DISTRICT","New York","GERMANTOWN","Regular local school district","588"
"2015","3612120","GILBOA-CONESVILLE CENTRAL SCHOOL DISTRICT","New York","GILBOA","Regular local school district","319"
"2015","3612180","GLEN COVE CITY SCHOOL DISTRICT","New York","GLEN COVE","Regular local school district","3277"
"2015","3612240","GLENS FALLS CITY SCHOOL DISTRICT","New York","GLENS FALLS","Regular local school district","2055"
"2015","3612270","GLOVERSVILLE CITY SCHOOL DISTRICT","New York","GLOVERSVILLE","Regular local school district","2831"
"2015","3612300","GORHAM-MIDDLESEX CENTRAL SCHOOL DISTRICT (MARCUS WHITMAN)","New York","RUSHVILLE","Regular local school district","1251"
"2015","3612330","GOSHEN CENTRAL SCHOOL DISTRICT","New York","GOSHEN","Regular local school district","2931"
"2015","3612360","GOUVERNEUR CENTRAL SCHOOL DISTRICT","New York","GOUVERNEUR","Regular local school district","1609"
"2015","3612390","GOWANDA CENTRAL SCHOOL DISTRICT","New York","GOWANDA","Regular local school district","1199"
"2015","3612400","GREENBURGH-GRAHAM UNION FREE SCHOOL DISTRICT","New York","HASTINGS ON HUDSON","Regular local school district","78"
"2015","3612450","GRANVILLE CENTRAL SCHOOL DISTRICT","New York","GRANVILLE","Regular local school district","1128"
"2015","3612510","GREAT NECK UNION FREE SCHOOL DISTRICT","New York","GREAT NECK","Regular local school district","6627"
"2015","3612630","GREECE CENTRAL SCHOOL DISTRICT","New York","ROCHESTER","Regular local school district","11232"
"2015","3612660","GREEN ISLAND UNION FREE SCHOOL DISTRICT","New York","GREEN ISLAND","Regular local school district","339"
"2015","3612720","GREENBURGH CENTRAL SCHOOL DISTRICT","New York","HARTSDALE","Regular local school district","1871"
"2015","3612750","GREENE CENTRAL SCHOOL DISTRICT","New York","GREENE","Regular local school district","1009"
"2015","3612840","GREENPORT UNION FREE SCHOOL DISTRICT","New York","GREENPORT","Regular local school district","688"
"2015","3612870","GREENVILLE CENTRAL SCHOOL DISTRICT","New York","GREENVILLE","Regular local school district","1173"
"2015","3612900","GREENWICH CENTRAL SCHOOL DISTRICT","New York","GREENWICH","Regular local school district","1050"
"2015","3612960","GREENWOOD LAKE UNION FREE SCHOOL DISTRICT","New York","MONROE","Regular local school district","541"
"2015","3612990","SPRINGVILLE-GRIFFITH INSTITUTE CENTRAL SCHOOL DISTRICT","New York","SPRINGVILLE","Regular local school district","1759"
"2015","3613020","GROTON CENTRAL SCHOOL DISTRICT","New York","GROTON","Regular local school district","835"
"2015","3613080","GUILDERLAND CENTRAL SCHOOL DISTRICT","New York","GUILDERLAND CENTER","Regular local school district","4906"
"2015","3613110","HADLEY-LUZERNE CENTRAL SCHOOL DISTRICT","New York","LAKE LUZERNE","Regular local school district","768"
"2015","3613230","HALDANE CENTRAL SCHOOL DISTRICT","New York","COLD SPRING","Regular local school district","841"
"2015","3613290","HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT","New York","DIX HILLS","Regular local school district","8542"
"2015","3613350","HAMBURG CENTRAL SCHOOL DISTRICT","New York","HAMBURG","Regular local school district","3572"
"2015","3613380","HAMILTON CENTRAL SCHOOL DISTRICT","New York","HAMILTON","Regular local school district","585"
"2015","3613440","HAMMOND CENTRAL SCHOOL DISTRICT","New York","HAMMOND","Regular local school district","290"
"2015","3613470","HAMMONDSPORT CENTRAL SCHOOL DISTRICT","New York","HAMMONDSPORT","Regular local school district","500"
"2015","3613530","HAMPTON BAYS UNION FREE SCHOOL DISTRICT","New York","HAMPTON BAYS","Regular local school district","2110"
"2015","3613560","HANCOCK CENTRAL SCHOOL DISTRICT","New York","HANCOCK","Regular local school district","379"
"2015","3613590","HANNIBAL CENTRAL SCHOOL DISTRICT","New York","HANNIBAL","Regular local school district","1408"
"2015","3613620","HARBORFIELDS CENTRAL SCHOOL DISTRICT","New York","GREENLAWN","Regular local school district","3245"
"2015","3613710","HARPURSVILLE CENTRAL SCHOOL DISTRICT","New York","HARPURSVILLE","Regular local school district","863"
"2015","3613740","HARRISON CENTRAL SCHOOL DISTRICT","New York","HARRISON","Regular local school district","3535"
"2015","3613770","HARRISVILLE CENTRAL SCHOOL DISTRICT","New York","HARRISVILLE","Regular local school district","416"
"2015","3613830","HARTFORD CENTRAL SCHOOL DISTRICT","New York","HARTFORD","Regular local school district","463"
"2015","3613950","HASTINGS-ON-HUDSON UNION FREE SCHOOL DISTRICT","New York","HASTINGS ON HUDSON","Regular local school district","1578"
"2015","3613980","HAUPPAUGE UNION FREE SCHOOL DISTRICT","New York","HAUPPAUGE","Regular local school district","3649"
"2015","3614010","HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND)","New York","GARNERVILLE","Regular local school district","7949"
"2015","3614070","HAWTHORNE-CEDAR KNOLLS UNION FREE SCHOOL DISTRICT","New York","HAWTHORNE","Regular local school district","232"
"2015","3614130","HEMPSTEAD UNION FREE SCHOOL DISTRICT","New York","HEMPSTEAD","Regular local school district","8029"
"2015","3614190","HENDRICK HUDSON CENTRAL SCHOOL DISTRICT","New York","MONTROSE","Regular local school district","2378"
"2015","3614220","HERKIMER CENTRAL SCHOOL DISTRICT","New York","HERKIMER","Regular local school district","1218"
"2015","3614250","HERMON-DEKALB CENTRAL SCHOOL DISTRICT","New York","DE KALB JUNCTION","Regular local school district","427"
"2015","3614280","HERRICKS UNION FREE SCHOOL DISTRICT","New York","NEW HYDE PARK","Regular local school district","3894"
"2015","3614310","HEUVELTON CENTRAL SCHOOL DISTRICT","New York","HEUVELTON","Regular local school district","535"
"2015","3614340","HICKSVILLE UNION FREE SCHOOL DISTRICT","New York","HICKSVILLE","Regular local school district","5275"
"2015","3614400","HIGHLAND CENTRAL SCHOOL DISTRICT","New York","HIGHLAND","Regular local school district","1801"
"2015","3614430","HIGHLAND FALLS CENTRAL SCHOOL DISTRICT","New York","FORT MONTGOMERY","Regular local school district","1016"
"2015","3614460","HILTON CENTRAL SCHOOL DISTRICT","New York","HILTON","Regular local school district","4443"
"2015","3614490","HINSDALE CENTRAL SCHOOL DISTRICT","New York","HINSDALE","Regular local school district","435"
"2015","3614550","HOLLAND CENTRAL SCHOOL DISTRICT","New York","HOLLAND","Regular local school district","919"
"2015","3614580","HOLLAND PATENT CENTRAL SCHOOL DISTRICT","New York","HOLLAND PATENT","Regular local school district","1466"
"2015","3614610","HOLLEY CENTRAL SCHOOL DISTRICT","New York","HOLLEY","Regular local school district","1094"
"2015","3614640","HOMER CENTRAL SCHOOL DISTRICT","New York","HOMER","Regular local school district","2023"
"2015","3614670","HONEOYE CENTRAL SCHOOL DISTRICT","New York","HONEOYE","Regular local school district","595"
"2015","3614700","HONEOYE FALLS-LIMA CENTRAL SCHOOL DISTRICT","New York","HONEOYE FALLS","Regular local school district","2237"
"2015","3614730","HOOSIC VALLEY CENTRAL SCHOOL DISTRICT","New York","SCHAGHTICOKE","Regular local school district","999"
"2015","3614760","HOOSICK FALLS CENTRAL SCHOOL DISTRICT","New York","HOOSICK FALLS","Regular local school district","1116"
"2015","3614820","HORNELL CITY SCHOOL DISTRICT","New York","HORNELL","Regular local school district","1743"
"2015","3614850","HORSEHEADS CENTRAL SCHOOL DISTRICT","New York","HORSEHEADS","Regular local school district","4192"
"2015","3614880","SACKETS HARBOR CENTRAL SCHOOL DISTRICT","New York","SACKETS HARBOR","Regular local school district","452"
"2015","3614940","HUDSON CITY SCHOOL DISTRICT","New York","HUDSON","Regular local school district","1850"
"2015","3614970","HUDSON FALLS CENTRAL SCHOOL DISTRICT","New York","FORT EDWARD","Regular local school district","2413"
"2015","3615030","GEORGE JUNIOR REPUBLIC UNION FREE SCHOOL DISTRICT","New York","FREEVILLE","Regular local school district","144"
"2015","3615060","HUNTER-TANNERSVILLE CENTRAL SCHOOL DISTRICT","New York","TANNERSVILLE","Regular local school district","361"
"2015","3615090","HUNTINGTON UNION FREE SCHOOL DISTRICT","New York","HUNTINGTON STATION","Regular local school district","4545"
"2015","3615180","HYDE PARK CENTRAL SCHOOL DISTRICT","New York","HYDE PARK","Regular local school district","3600"
"2015","3615210","KINDERHOOK CENTRAL SCHOOL DISTRICT","New York","VALATIE","Regular local school district","1869"
"2015","3615270","INDIAN LAKE CENTRAL SCHOOL DISTRICT","New York","INDIAN LAKE","Regular local school district","117"
"2015","3615300","INDIAN RIVER CENTRAL SCHOOL DISTRICT","New York","PHILADELPHIA","Regular local school district","3915"
"2015","3615330","INLET COMMON SCHOOL DISTRICT","New York","INLET","Regular local school district","20"
"2015","3615360","IROQUOIS CENTRAL SCHOOL DISTRICT","New York","ELMA","Regular local school district","2314"
"2015","3615390","WEST IRONDEQUOIT CENTRAL SCHOOL DISTRICT","New York","ROCHESTER","Regular local school district","3575"
"2015","3615420","HOPEVALE UNION FREE SCHOOL DISTRICT AT HAMBURG","New York","HAMBURG","Regular local school district",""
"2015","3615450","IRVINGTON UNION FREE SCHOOL DISTRICT","New York","IRVINGTON","Regular local school district","1775"
